Date,Close
2015-10-01,24.57857894897461
2015-10-02,24.758018493652344
2015-10-05,24.847736358642578
2015-10-06,24.966611862182617
2015-10-07,24.847736358642578
2015-10-08,24.560640335083008
2015-10-09,25.148296356201172
2015-10-12,25.031658172607422
2015-10-13,25.07427978515625
2015-10-14,24.719886779785156
2015-10-15,25.08997344970703
2015-10-16,24.906055450439453
2015-10-19,25.060819625854492
2015-10-20,25.518386840820312
2015-10-21,25.51614761352539
2015-10-22,25.906423568725586
2015-10-23,26.709413528442383
2015-10-26,25.857072830200195
2015-10-27,25.693342208862305
2015-10-28,26.752029418945312
2015-10-29,27.034643173217773
2015-10-30,26.803611755371094
2015-11-02,27.180438995361328
2015-11-03,27.49220848083496
2015-11-04,27.364360809326172
2015-11-05,27.23821449279785
2015-11-06,27.269752502441406
2015-11-09,27.159379959106445
2015-11-10,26.303396224975586
2015-11-11,26.154720306396484
2015-11-12,26.066877365112305
2015-11-13,25.305498123168945
2015-11-16,25.7199764251709
2015-11-17,25.609603881835938
2015-11-18,26.4205265045166
2015-11-19,26.756166458129883
2015-11-20,26.87329864501953
2015-11-23,26.524147033691406
2015-11-24,26.778688430786133
2015-11-25,26.587217330932617
2015-11-27,26.537662506103516
2015-11-30,26.64804458618164
2015-12-01,26.431793212890625
2015-12-02,26.19301986694336
2015-12-03,25.949739456176758
2015-12-04,26.81247329711914
2015-12-07,26.643531799316406
2015-12-08,26.632272720336914
2015-12-09,26.04435157775879
2015-12-10,26.168235778808594
2015-12-11,25.494720458984375
2015-12-14,25.337045669555664
2015-12-15,24.888778686523438
2015-12-16,25.080238342285156
2015-12-17,24.54863739013672
2015-12-18,23.88412857055664
2015-12-21,24.176959991455078
2015-12-22,24.154436111450195
2015-12-23,24.465290069580078
2015-12-24,24.334640502929688
2015-12-28,24.062076568603516
2015-12-29,24.494571685791016
2015-12-30,24.17470359802246
2015-12-31,23.710670471191406
2016-01-04,23.730945587158203
2016-01-05,23.136262893676758
2016-01-06,22.68349266052246
2016-01-07,21.726152420043945
2016-01-08,21.841026306152344
2016-01-11,22.194692611694336
2016-01-12,22.516807556152344
2016-01-13,21.937891006469727
2016-01-14,22.417692184448242
2016-01-15,21.87932586669922
2016-01-19,21.773447036743164
2016-01-20,21.802738189697266
2016-01-21,21.692358016967773
2016-01-22,22.845687866210938
2016-01-25,22.399675369262695
2016-01-26,22.523563385009766
2016-01-27,21.043607711791992
2016-01-28,21.19454002380371
2016-01-29,21.926633834838867
2016-02-01,21.72164535522461
2016-02-02,21.282386779785156
2016-02-03,21.70362091064453
2016-02-04,21.87801742553711
2016-02-05,21.29368782043457
2016-02-08,21.517908096313477
2016-02-09,21.513378143310547
2016-02-10,21.35030746459961
2016-02-11,21.22121810913086
2016-02-12,21.286901473999023
2016-02-16,21.887073516845703
2016-02-17,22.222267150878906
2016-02-18,21.80101203918457
2016-02-19,21.751184463500977
2016-02-22,21.94142723083496
2016-02-23,21.4454402923584
2016-02-24,21.7647762298584
2016-02-25,21.914249420166016
2016-02-26,21.948217391967773
2016-02-29,21.898395538330078
2016-03-01,22.76807975769043
2016-03-02,22.81790542602539
2016-03-03,22.987762451171875
2016-03-04,23.32975959777832
2016-03-07,23.071565628051758
2016-03-08,22.881319046020508
2016-03-09,22.901708602905273
2016-03-10,22.91303062438965
2016-03-11,23.15989112854004
2016-03-14,23.218772888183594
2016-03-15,23.685327529907227
2016-03-16,24.000137329101562
2016-03-17,23.961624145507812
2016-03-18,23.98880386352539
2016-03-21,23.986549377441406
2016-03-22,24.169992446899414
2016-03-23,24.036367416381836
2016-03-24,23.93218994140625
2016-03-28,23.8234806060791
2016-03-29,24.387414932250977
2016-03-30,24.813196182250977
2016-03-31,24.684101104736328
2016-04-01,24.910585403442383
2016-04-04,25.166505813598633
2016-04-05,24.86981964111328
2016-04-06,25.130268096923828
2016-04-07,24.582183837890625
2016-04-08,24.60936737060547
2016-04-11,24.690902709960938
2016-04-12,25.012496948242188
2016-04-13,25.3748722076416
2016-04-14,25.388460159301758
2016-04-15,24.878877639770508
2016-04-18,24.342121124267578
2016-04-19,24.213031768798828
2016-04-20,24.262855529785156
2016-04-21,24.000137329101562
2016-04-22,23.9344539642334
2016-04-25,23.798566818237305
2016-04-26,23.63323402404785
2016-04-27,22.154319763183594
2016-04-28,21.477140426635742
2016-04-29,21.23027992248535
2016-05-02,21.207632064819336
2016-05-03,21.55640983581543
2016-05-04,21.33219337463379
2016-05-05,21.245615005493164
2016-05-06,21.127119064331055
2016-05-09,21.1430721282959
2016-05-10,21.286619186401367
2016-05-11,21.07927131652832
2016-05-12,20.58481788635254
2016-05-13,20.625829696655273
2016-05-16,21.391443252563477
2016-05-17,21.30257225036621
2016-05-18,21.546382904052734
2016-05-19,21.464357376098633
2016-05-20,21.696773529052734
2016-05-23,21.972482681274414
2016-05-24,22.30743408203125
2016-05-25,22.699352264404297
2016-05-26,22.87936019897461
2016-05-27,22.865694046020508
2016-05-31,22.754043579101562
2016-06-01,22.435029983520508
2016-06-02,22.26641845703125
2016-06-03,22.311994552612305
2016-06-06,22.473764419555664
2016-06-07,22.56491470336914
2016-06-08,22.544410705566406
2016-06-09,22.70619010925293
2016-06-10,22.51934051513672
2016-06-13,22.17983055114746
2016-06-14,22.207172393798828
2016-06-15,22.134258270263672
2016-06-16,22.227685928344727
2016-06-17,21.72183609008789
2016-06-20,21.669431686401367
2016-06-21,21.85399627685547
2016-06-22,21.7719669342041
2016-06-23,21.897289276123047
2016-06-24,21.282068252563477
2016-06-27,20.972179412841797
2016-06-28,21.325359344482422
2016-06-29,21.50992202758789
2016-06-30,21.78335189819336
2016-07-01,21.84943389892578
2016-07-05,21.64436149597168
2016-07-06,21.76740837097168
2016-07-07,21.860830307006836
2016-07-08,22.02945327758789
2016-07-11,22.097808837890625
2016-07-12,22.198055267333984
2016-07-13,22.072734832763672
2016-07-14,22.510234832763672
2016-07-15,22.507949829101562
2016-07-18,22.74720001220703
2016-07-19,22.756311416625977
2016-07-20,22.776819229125977
2016-07-21,22.656057357788086
2016-07-22,22.480600357055664
2016-07-25,22.17983055114746
2016-07-26,22.027158737182617
2016-07-27,23.45811653137207
2016-07-28,23.77484703063965
2016-07-29,23.745222091674805
2016-08-01,24.164487838745117
2016-08-02,23.806745529174805
2016-08-03,24.105249404907227
2016-08-04,24.25415802001953
2016-08-05,24.622995376586914
2016-08-08,24.826887130737305
2016-08-09,24.927690505981445
2016-08-10,24.74212646484375
2016-08-11,24.72608184814453
2016-08-12,24.783363342285156
2016-08-15,25.081180572509766
2016-08-16,25.058273315429688
2016-08-17,25.021621704101562
2016-08-18,24.98954200744629
2016-08-19,25.053693771362305
2016-08-22,24.858959197998047
2016-08-23,24.93685531616211
2016-08-24,24.749000549316406
2016-08-25,24.643606185913086
2016-08-26,24.499282836914062
2016-08-29,24.471797943115234
2016-08-30,24.283937454223633
2016-08-31,24.306842803955078
2016-09-01,24.451175689697266
2016-09-02,24.680269241333008
2016-09-06,24.673397064208984
2016-09-07,24.824604034423828
2016-09-08,24.173974990844727
2016-09-09,23.626440048217773
2016-09-12,24.155643463134766
2016-09-13,24.730669021606445
2016-09-14,25.605804443359375
2016-09-15,26.476362228393555
2016-09-16,26.32745361328125
2016-09-19,26.020462036132812
2016-09-20,26.018178939819336
2016-09-21,26.013595581054688
2016-09-22,26.25872039794922
2016-09-23,25.82115364074707
2016-09-26,25.860111236572266
2016-09-27,25.908205032348633
2016-09-28,26.1052303314209
2016-09-29,25.699729919433594
2016-09-30,25.899045944213867
2016-10-03,25.77762222290039
2016-10-04,25.887598037719727
2016-10-05,25.899045944213867
2016-10-06,26.09149169921875
2016-10-07,26.13042640686035
2016-10-10,26.586328506469727
2016-10-11,26.643606185913086
2016-10-12,26.881855010986328
2016-10-13,26.79938316345215
2016-10-14,26.94829559326172
2016-10-17,26.929969787597656
2016-10-18,26.911640167236328
2016-10-19,26.831459045410156
2016-10-20,26.817718505859375
2016-10-21,26.712329864501953
2016-10-24,26.9528751373291
2016-10-25,27.090333938598633
2016-10-26,26.480947494506836
2016-10-27,26.226652145385742
2016-10-28,26.052547454833984
2016-10-31,26.01130485534668
2016-11-01,25.541662216186523
2016-11-02,25.564571380615234
2016-11-03,25.29054832458496
2016-11-04,25.062580108642578
2016-11-07,25.424104690551758
2016-11-08,25.573787689208984
2016-11-09,25.532325744628906
2016-11-10,24.82080078125
2016-11-11,24.968170166015625
2016-11-14,24.341835021972656
2016-11-15,24.664216995239258
2016-11-16,25.327396392822266
2016-11-17,25.31818199157715
2016-11-18,25.34351348876953
2016-11-21,25.72806167602539
2016-11-22,25.74418067932129
2016-11-23,25.612930297851562
2016-11-25,25.741884231567383
2016-11-28,25.691221237182617
2016-11-29,25.665891647338867
2016-11-30,25.44942855834961
2016-12-01,25.21225357055664
2016-12-02,25.306669235229492
2016-12-05,25.12476348876953
2016-12-06,25.31818199157715
2016-12-07,25.566875457763672
2016-12-08,25.817873001098633
2016-12-09,26.239259719848633
2016-12-12,26.089582443237305
2016-12-13,26.524799346923828
2016-12-14,26.524799346923828
2016-12-15,26.669864654541016
2016-12-16,26.704404830932617
2016-12-19,26.85869026184082
2016-12-20,26.93007469177246
2016-12-21,26.955408096313477
2016-12-22,26.778095245361328
2016-12-23,26.831058502197266
2016-12-27,27.0014591217041
2016-12-28,26.88632583618164
2016-12-29,26.879413604736328
2016-12-30,26.669864654541016
2017-01-03,26.74585723876953
2017-01-04,26.71591567993164
2017-01-05,26.85177993774414
2017-01-06,27.1511287689209
2017-01-09,27.399816513061523
2017-01-10,27.427453994750977
2017-01-11,27.574825286865234
2017-01-12,27.459699630737305
2017-01-13,27.411334991455078
2017-01-17,27.63239288330078
2017-01-18,27.630084991455078
2017-01-19,27.581737518310547
2017-01-20,27.63239288330078
2017-01-23,27.650814056396484
2017-01-24,27.625486373901367
2017-01-25,28.065305709838867
2017-01-26,28.079118728637695
2017-01-27,28.081422805786133
2017-01-30,28.007736206054688
2017-01-31,27.94325828552246
2017-02-01,29.647253036499023
2017-02-02,29.596595764160156
2017-02-03,29.72323989868164
2017-02-06,30.001863479614258
2017-02-07,30.287405014038086
2017-02-08,30.40485382080078
2017-02-09,30.624557495117188
2017-02-10,30.555166244506836
2017-02-13,30.825756072998047
2017-02-14,31.225852966308594
2017-02-15,31.33917236328125
2017-02-16,31.30217742919922
2017-02-17,31.387737274169922
2017-02-21,31.614368438720703
2017-02-22,31.709197998046875
2017-02-23,31.575071334838867
2017-02-24,31.605131149291992
2017-02-27,31.667573928833008
2017-02-28,31.68145751953125
2017-03-01,32.32899856567383
2017-03-02,32.137046813964844
2017-03-03,32.326683044433594
2017-03-06,32.22492599487305
2017-03-07,32.26656723022461
2017-03-08,32.14629364013672
2017-03-09,32.07228469848633
2017-03-10,32.17868423461914
2017-03-13,32.19255065917969
2017-03-14,32.14398193359375
2017-03-15,32.483951568603516
2017-03-16,32.53715133666992
2017-03-17,32.37525177001953
2017-03-20,32.7152214050293
2017-03-21,32.3405647277832
2017-03-22,32.70597457885742
2017-03-23,32.59033203125
2017-03-24,32.525577545166016
2017-03-27,32.581077575683594
2017-03-28,33.25638961791992
2017-03-29,33.33039093017578
2017-03-30,33.28644561767578
2017-03-31,33.22401809692383
2017-04-03,33.23325729370117
2017-04-04,33.480712890625
2017-04-05,33.307254791259766
2017-04-06,33.22401809692383
2017-04-07,33.15000534057617
2017-04-10,33.110687255859375
2017-04-11,32.754547119140625
2017-04-12,32.79385757446289
2017-04-13,32.62038040161133
2017-04-17,32.80078125
2017-04-18,32.65507888793945
2017-04-19,32.53482437133789
2017-04-20,32.94186019897461
2017-04-21,32.902549743652344
2017-04-24,33.21938705444336
2017-04-25,33.425193786621094
2017-04-26,33.22861862182617
2017-04-27,33.25407409667969
2017-04-28,33.2216911315918
2017-05-01,33.89930725097656
2017-05-02,34.11439514160156
2017-05-03,34.010311126708984
2017-05-04,33.88774871826172
2017-05-05,34.44972229003906
2017-05-08,35.38637161254883
2017-05-09,35.613014221191406
2017-05-10,35.44419479370117
2017-05-11,35.75071334838867
2017-05-12,36.25
2017-05-15,36.15709686279297
2017-05-16,36.103694915771484
2017-05-17,34.89149856567383
2017-05-18,35.42327880859375
2017-05-19,35.54403305053711
2017-05-22,35.760013580322266
2017-05-23,35.71588134765625
2017-05-24,35.60906219482422
2017-05-25,35.73213195800781
2017-05-26,35.67176818847656
2017-05-30,35.68570327758789
2017-05-31,35.47438049316406
2017-06-01,35.571895599365234
2017-06-02,36.09905242919922
2017-06-05,35.746070861816406
2017-06-06,35.86683654785156
2017-06-07,36.080467224121094
2017-06-08,35.992225646972656
2017-06-09,34.5965690612793
2017-06-12,33.76985168457031
2017-06-13,34.041561126708984
2017-06-14,33.709476470947266
2017-06-15,33.5074348449707
2017-06-16,33.03835678100586
2017-06-19,33.98350143432617
2017-06-20,33.67464065551758
2017-06-21,33.874359130859375
2017-06-22,33.8186149597168
2017-06-23,33.969573974609375
2017-06-26,33.86274337768555
2017-06-27,33.37739562988281
2017-06-28,33.86505889892578
2017-06-29,33.36577606201172
2017-06-30,33.44474792480469
2017-07-03,33.32398223876953
2017-07-05,33.460994720458984
2017-07-06,33.14516830444336
2017-07-07,33.48188781738281
2017-07-10,33.686241149902344
2017-07-11,33.795413970947266
2017-07-12,33.84416580200195
2017-07-13,34.315582275390625
2017-07-14,34.61049270629883
2017-07-17,34.73126983642578
2017-07-18,34.852012634277344
2017-07-19,35.070308685302734
2017-07-20,34.91238021850586
2017-07-21,34.89613723754883
2017-07-24,35.31877899169922
2017-07-25,35.4697265625
2017-07-26,35.636932373046875
2017-07-27,34.96348190307617
2017-07-28,34.71732711791992
2017-07-31,34.53851318359375
2017-08-01,34.84503936767578
2017-08-02,36.491493225097656
2017-08-03,36.12692642211914
2017-08-04,36.317344665527344
2017-08-07,36.87931442260742
2017-08-08,37.17424011230469
2017-08-09,37.40182876586914
2017-08-10,36.21050262451172
2017-08-11,36.714080810546875
2017-08-14,37.266605377197266
2017-08-15,37.67458724975586
2017-08-16,37.523048400878906
2017-08-17,36.802669525146484
2017-08-18,36.7187385559082
2017-08-21,36.65113067626953
2017-08-22,37.25028610229492
2017-08-23,37.29692840576172
2017-08-24,37.131370544433594
2017-08-25,37.2689323425293
2017-08-28,37.644287109375
2017-08-29,37.97999572753906
2017-08-30,38.08257293701172
2017-08-31,38.23410415649414
2017-09-01,38.245765686035156
2017-09-05,37.786495208740234
2017-09-06,37.74686813354492
2017-09-07,37.595314025878906
2017-09-08,36.98218536376953
2017-09-11,37.65128707885742
2017-09-12,37.50205993652344
2017-09-13,37.2199821472168
2017-09-14,36.900577545166016
2017-09-15,37.27360153198242
2017-09-18,36.99149703979492
2017-09-19,37.0054931640625
2017-09-20,36.38535690307617
2017-09-21,35.760555267333984
2017-09-22,35.410850524902344
2017-09-25,35.09844970703125
2017-09-26,35.7022705078125
2017-09-27,35.956382751464844
2017-09-28,35.734901428222656
2017-09-29,35.93074035644531
2017-10-02,35.85847854614258
2017-10-03,36.0146598815918
2017-10-04,35.78152847290039
2017-10-05,36.22682189941406
2017-10-06,36.20584487915039
2017-10-09,36.331729888916016
2017-10-10,36.3457145690918
2017-10-11,36.49726867675781
2017-10-12,36.369041442871094
2017-10-13,36.5998420715332
2017-10-16,37.27360153198242
2017-10-17,37.411155700683594
2017-10-18,37.245628356933594
2017-10-19,36.36437225341797
2017-10-20,36.42731475830078
2017-10-23,36.408668518066406
2017-10-24,36.625484466552734
2017-10-25,36.46460723876953
2017-10-26,36.69775390625
2017-10-27,38.012638092041016
2017-10-30,38.86823654174805
2017-10-31,39.40911865234375
2017-11-01,38.907875061035156
2017-11-02,39.19230651855469
2017-11-03,40.215763092041016
2017-11-06,40.62374496459961
2017-11-07,40.75428771972656
2017-11-08,41.08769226074219
2017-11-09,41.00374984741211
2017-11-10,40.8680534362793
2017-11-13,40.70427703857422
2017-11-14,40.08892059326172
2017-11-15,39.560142517089844
2017-11-16,40.03276062011719
2017-11-17,39.81048583984375
2017-11-20,39.770713806152344
2017-11-21,40.510066986083984
2017-11-22,40.935909271240234
2017-11-24,40.938232421875
2017-11-27,40.73234176635742
2017-11-28,40.493709564208984
2017-11-29,39.65373229980469
2017-11-30,40.208248138427734
2017-12-01,40.02106475830078
2017-12-04,39.72859573364258
2017-12-05,39.691165924072266
2017-12-06,39.543758392333984
2017-12-07,39.61629104614258
2017-12-08,39.627986907958984
2017-12-11,40.400108337402344
2017-12-12,40.173160552978516
2017-12-13,40.3065185546875
2017-12-14,40.29481506347656
2017-12-15,40.70427703857422
2017-12-18,41.27750015258789
2017-12-19,40.8376350402832
2017-12-20,40.79317855834961
2017-12-21,40.94758987426758
2017-12-22,40.94758987426758
2017-12-26,39.90876388549805
2017-12-27,39.91578674316406
2017-12-28,40.02809143066406
2017-12-29,39.59523010253906
2018-01-02,40.30417251586914
2018-01-03,40.297149658203125
2018-01-04,40.48434066772461
2018-01-05,40.94527053833008
2018-01-08,40.79317855834961
2018-01-09,40.78849792480469
2018-01-10,40.779136657714844
2018-01-11,41.01078414916992
2018-01-12,41.43426513671875
2018-01-16,41.22369384765625
2018-01-17,41.9045524597168
2018-01-18,41.94198226928711
2018-01-19,41.75481414794922
2018-01-22,41.413211822509766
2018-01-23,41.42257308959961
2018-01-24,40.762760162353516
2018-01-25,40.03510665893555
2018-01-26,40.12868881225586
2018-01-29,39.29808807373047
2018-01-30,39.066471099853516
2018-01-31,39.17409133911133
2018-02-01,39.255977630615234
2018-02-02,37.55265808105469
2018-02-05,36.614418029785156
2018-02-06,38.14460372924805
2018-02-07,37.32803726196289
2018-02-08,36.30088806152344
2018-02-09,36.744903564453125
2018-02-12,38.22495651245117
2018-02-13,38.60788345336914
2018-02-14,39.319698333740234
2018-02-15,40.64000701904297
2018-02-16,40.5084342956543
2018-02-20,40.372188568115234
2018-02-21,40.188941955566406
2018-02-22,40.52487564086914
2018-02-23,41.22965621948242
2018-02-26,42.044857025146484
2018-02-27,41.90861129760742
2018-02-28,41.845176696777344
2018-03-01,41.1121940612793
2018-03-02,41.39646530151367
2018-03-05,41.539764404296875
2018-03-06,41.504539489746094
2018-03-07,41.1192512512207
2018-03-08,41.56795883178711
2018-03-09,42.28213119506836
2018-03-12,42.690914154052734
2018-03-13,42.27979278564453
2018-03-14,41.920345306396484
2018-03-15,41.96968460083008
2018-03-16,41.82167053222656
2018-03-19,41.18267059326172
2018-03-20,41.168582916259766
2018-03-21,40.235931396484375
2018-03-22,39.667396545410156
2018-03-23,38.74884033203125
2018-03-26,40.588314056396484
2018-03-27,39.54759216308594
2018-03-28,39.110618591308594
2018-03-29,39.4160270690918
2018-04-02,39.15760803222656
2018-04-03,39.559326171875
2018-04-04,40.31580352783203
2018-04-05,40.595359802246094
2018-04-06,39.55698776245117
2018-04-09,39.949310302734375
2018-04-10,40.70106506347656
2018-04-11,40.51078414916992
2018-04-12,40.910160064697266
2018-04-13,41.048770904541016
2018-04-16,41.30484390258789
2018-04-17,41.87337112426758
2018-04-18,41.779388427734375
2018-04-19,40.595359802246094
2018-04-20,38.932071685791016
2018-04-23,38.81931686401367
2018-04-24,38.27898025512695
2018-04-25,38.445770263671875
2018-04-26,38.57969284057617
2018-04-27,38.133331298828125
2018-04-30,38.82400131225586
2018-05-01,39.72612762451172
2018-05-02,41.48103713989258
2018-05-03,41.55621337890625
2018-05-04,43.18661117553711
2018-05-07,43.499061584472656
2018-05-08,43.70814514160156
2018-05-09,44.015892028808594
2018-05-10,44.64549255371094
2018-05-11,44.4757080078125
2018-05-14,44.37192153930664
2018-05-15,43.96866226196289
2018-05-16,44.37901306152344
2018-05-17,44.09837341308594
2018-05-18,43.93800735473633
2018-05-21,44.249298095703125
2018-05-22,44.138465881347656
2018-05-23,44.42145538330078
2018-05-24,44.37192153930664
2018-05-25,44.47333908081055
2018-05-29,44.31296920776367
2018-05-30,44.21864318847656
2018-05-31,44.0700569152832
2018-06-01,44.864830017089844
2018-06-04,45.23979568481445
2018-06-05,45.58882522583008
2018-06-06,45.746829986572266
2018-06-07,45.624202728271484
2018-06-08,45.20914077758789
2018-06-11,45.098297119140625
2018-06-12,45.345924377441406
2018-06-13,44.973304748535156
2018-06-14,44.99689865112305
2018-06-15,44.5346565246582
2018-06-18,44.51108932495117
2018-06-19,43.79178237915039
2018-06-20,43.982810974121094
2018-06-21,43.737548828125
2018-06-22,43.61018753051758
2018-06-25,42.96165466308594
2018-06-26,43.49464416503906
2018-06-27,43.43096160888672
2018-06-28,43.74696350097656
2018-06-29,43.655006408691406
2018-07-02,44.14318084716797
2018-07-03,43.374366760253906
2018-07-05,43.723392486572266
2018-07-06,44.32948303222656
2018-07-09,44.945011138916016
2018-07-10,44.89075469970703
2018-07-11,44.308258056640625
2018-07-12,45.05113220214844
2018-07-13,45.12187957763672
2018-07-16,45.02283477783203
2018-07-17,45.15018844604492
2018-07-18,44.902549743652344
2018-07-19,45.251590728759766
2018-07-20,45.1478271484375
2018-07-23,45.18791198730469
2018-07-24,45.515716552734375
2018-07-25,45.94493103027344
2018-07-26,45.801082611083984
2018-07-27,45.03933334350586
2018-07-30,44.7869987487793
2018-07-31,44.876617431640625
2018-08-01,47.520301818847656
2018-08-02,48.90935134887695
2018-08-03,49.05085754394531
2018-08-06,49.30555725097656
2018-08-07,48.84332275390625
2018-08-08,48.876346588134766
2018-08-09,49.26074981689453
2018-08-10,49.114017486572266
2018-08-13,49.4311408996582
2018-08-14,49.639400482177734
2018-08-15,49.75537109375
2018-08-16,50.48427963256836
2018-08-17,51.4924430847168
2018-08-20,50.99073791503906
2018-08-21,50.89133071899414
2018-08-22,50.89369201660156
2018-08-23,50.99782943725586
2018-08-24,51.15639114379883
2018-08-27,51.57765579223633
2018-08-28,51.994163513183594
2018-08-29,52.770408630371094
2018-08-30,53.25557327270508
2018-08-31,53.870880126953125
2018-09-04,54.043636322021484
2018-09-05,53.69102096557617
2018-09-06,52.79880905151367
2018-09-07,52.37282943725586
2018-09-10,51.669944763183594
2018-09-11,52.9763069152832
2018-09-12,52.31840133666992
2018-09-13,53.582157135009766
2018-09-14,52.973941802978516
